Date,Open,High,Low,Close,200_WMA_Open,200_WMA_High,200_WMA_Low,200_WMA_Close
2025-01-01,93425.10,94929.87,92788.13,94419.76,42724.89,43625.84,41778.66,42753.48
2024-12-31,92643.25,96090.60,91914.03,93429.20,42692.75,43595.56,41746.86,42722.13
2024-12-30,93527.20,94903.32,91317.13,92643.21,42662.01,43562.73,41714.95,42689.96
2024-12-29,95174.05,95174.88,92881.79,93530.23,42627.46,43530.50,41681.94,42659.24
2024-12-28,94160.19,95525.90,94014.29,95163.93,42592.47,43495.89,41646.48,42624.66
2024-12-27,95704.98,97294.84,93310.74,94164.86,42558.32,43462.12,41611.66,42589.69
2024-12-26,99297.70,99884.57,95137.88,95795.52,42523.66,43427.18,41576.77,42555.52
2024-12-25,98675.91,99478.75,97593.47,99299.20,42488.24,43392.94,41542.46,42520.73
2024-12-24,94684.34,99404.06,93448.02,98676.09,42452.64,43358.52,41506.46,42485.31
2024-12-23,95099.39,96416.21,92403.13,94686.24,42423.73,43326.23,41472.06,42449.70
2024-12-22,97218.32,97360.27,94202.19,95104.94,42396.89,43298.46,41441.04,42420.78
2024-12-21,97756.20,99507.10,96426.52,97224.73,42367.50,43270.58,41413.52,42393.96
2024-12-20,97484.70,98098.91,92175.18,97755.93,42337.60,43240.58,41383.66,42364.58
2024-12-19,100070.69,102748.15,95587.68,97490.95,42304.88,43210.59,41354.20,42334.68
2024-12-18,106147.30,106470.61,100041.54,100041.54,42270.64,43174.68,41322.36,42301.95
2024-12-17,106030.69,108268.45,105291.73,106140.60,42229.97,43136.15,41285.96,42267.74
2024-12-16,104293.58,107780.58,103322.98,106029.72,42188.48,43094.77,41244.46,42227.07
2024-12-15,101373.53,105047.54,101227.03,104298.70,42148.76,43052.70,41203.77,42185.59
2024-12-14,101451.44,102618.88,100634.05,101372.97,42110.01,43013.01,41165.11,42145.88
2024-12-13,100046.65,101888.80,99233.28,101459.26,42071.46,42974.03,41126.37,42107.12
2024-12-12,101167.80,102524.91,99339.95,100043.00,42034.21,42936.07,41088.65,42068.58
2024-12-11,96656.06,101913.36,95747.23,101173.03,41994.01,42897.45,41049.26,42031.35
2024-12-10,97441.23,98270.16,94321.26,96675.43,41958.16,42858.34,41012.21,41991.16
2024-12-09,101237.06,101272.51,94355.91,97432.72,41921.55,42822.43,40977.10,41955.30
2024-12-08,99921.91,101399.99,98771.52,101236.02,41877.02,42783.09,40936.91,41918.71
2024-12-07,99916.71,100563.38,99030.88,99923.34,41833.68,42738.96,40893.11,41874.19
2024-12-06,97074.23,102039.88,96514.88,99920.71,41789.55,42696.30,40849.61,41830.87
2024-12-05,98741.54,103900.47,91998.78,96593.57,41746.59,42650.71,40806.86,41786.74
2024-12-04,95988.53,99207.33,94660.52,98768.53,41702.84,42604.07,40767.09,41744.12
2024-12-03,95854.59,96297.20,93629.56,96002.16,41659.64,42559.98,40724.79,41700.34
2024-12-02,97276.01,98152.60,94482.87,95865.30,41615.12,42516.84,40681.82,41657.13
2024-12-01,96461.34,97888.13,95770.19,97279.79,41569.29,42471.46,40637.47,41612.61
2024-11-30,97468.81,97499.34,96144.22,96449.05,41524.88,42426.04,40592.12,41566.78
2024-11-29,95653.95,98693.17,95407.88,97461.52,41479.75,42381.28,40546.97,41522.36
2024-11-28,95954.95,96650.20,94677.35,95652.47,41435.94,42338.22,40501.72,41477.26
2024-11-27,91978.14,97361.18,91778.66,95962.53,41389.14,42293.37,40455.54,41432.85
2024-11-26,93087.28,94991.75,90770.81,91985.32,41346.70,42247.09,40410.96,41386.04
2024-11-25,98033.45,98935.03,92642.91,93102.30,41303.33,42202.66,40368.29,41343.60
2024-11-24,97778.09,98647.18,95788.08,98013.82,41256.37,42156.85,40325.04,41300.21
2024-11-23,99006.74,99014.68,97232.89,97777.28,41209.42,42109.92,40278.84,41253.27
2024-11-22,98496.43,99655.50,97222.66,98997.66,41162.27,42063.02,40231.88,41206.34
2024-11-21,94334.64,99014.22,94132.60,98504.73,41113.92,42015.99,40183.11,41159.20
2024-11-20,92341.89,94902.02,91619.50,94339.49,41071.93,41970.66,40137.49,41110.86
2024-11-19,90536.81,94002.87,90426.98,92343.79,41031.73,41928.86,40096.04,41068.86
2024-11-18,89843.72,92596.79,89393.59,90542.64,40993.24,41888.68,40057.20,41028.66
2024-11-17,90558.46,91433.04,88741.66,89845.85,40954.62,41849.18,40018.27,40990.16
2024-11-16,91064.37,91763.95,90094.23,90558.48,40915.78,41810.10,39979.22,40951.55
2024-11-15,87284.18,91868.74,87124.90,91066.01,40877.03,41771.59,39940.32,40912.70
2024-11-14,90574.88,91765.22,86682.81,87250.43,40842.65,41734.24,39902.84,40873.96
2024-11-13,87929.97,93434.35,86256.93,90584.16,40804.61,41697.24,39867.25,40839.63
2024-11-12,88705.56,89956.88,85155.11,87955.81,40766.04,41657.36,39828.91,40801.58
2024-11-11,80471.41,89604.50,80283.25,88701.48,40728.04,41619.22,39791.44,40762.99
2024-11-10,76775.55,81474.42,76565.43,80474.19,40697.95,41582.61,39755.92,40725.04
2024-11-09,76556.19,76932.77,75773.79,76778.87,40671.88,41554.00,39726.93,40694.95
2024-11-08,75902.84,77252.75,75648.74,76545.48,40646.32,41528.64,39700.65,40668.87
2024-11-07,75637.09,76943.12,74480.42,75904.86,40620.24,41503.43,39672.93,40643.33
2024-11-06,69358.50,76460.16,69322.03,75639.08,40592.52,41477.17,39645.79,40617.23
2024-11-05,67811.17,70522.79,67458.87,69359.56,40567.27,41448.89,39620.21,40589.51
2024-11-04,68742.13,69433.18,66803.65,67811.51,40541.67,41423.12,39593.61,40564.25
2024-11-03,69296.38,69361.66,67482.52,68741.12,40516.00,41397.41,39566.41,40538.64
2024-11-02,69486.02,69867.35,69033.72,69289.27,40489.46,41372.58,39541.10,40512.96
2024-11-01,70216.90,71559.02,68779.70,69482.47,40460.80,41346.36,39512.57,40486.41
2024-10-31,72335.05,72662.31,69590.50,70215.19,40431.36,41316.39,39484.02,40457.77
2024-10-30,72715.37,72905.30,71411.73,72339.54,40400.30,41285.38,39454.46,40428.32
2024-10-29,69910.05,73577.21,69729.91,72720.49,40367.90,41253.97,39423.00,40397.25
2024-10-28,67922.67,70212.27,67535.13,69907.76,40337.30,41220.97,39391.75,40364.86
2024-10-27,67023.48,68221.31,66847.23,67929.30,40307.56,41190.38,39362.23,40334.27
2024-10-26,66628.73,67317.92,66360.59,67014.70,40278.57,41161.86,39333.00,40304.51
2024-10-25,68165.30,68722.16,65521.79,66642.41,40248.61,41132.87,39303.12,40275.53
2024-10-24,66653.70,68798.96,66454.10,68161.05,40216.87,41101.43,39273.08,40245.55
2024-10-23,67362.38,67402.74,65188.04,66432.20,40185.86,41069.26,39241.88,40213.81
2024-10-22,67360.70,67801.58,66581.37,67361.41,40154.73,41038.28,39211.61,40182.96
2024-10-21,69002.00,69462.73,66829.85,67367.85,40122.90,41006.84,39180.07,40151.84
2024-10-20,68364.18,69359.01,68105.72,69001.70,40090.38,40974.41,39148.16,40120.00
2024-10-19,68418.98,68668.01,68024.64,68362.73,40058.60,40942.15,39116.05,40087.48
2024-10-18,67419.11,68969.75,67177.82,68418.79,40026.25,40910.30,39083.76,40055.71
2024-10-17,67617.08,67912.21,66647.39,67399.84,39994.39,40877.64,39051.78,40023.36
2024-10-16,67042.46,68375.29,66758.73,67612.72,39961.30,40846.02,39019.35,39991.51
2024-10-15,66050.37,67881.68,64809.20,67041.11,39927.29,40812.51,38985.45,39958.44
2024-10-14,62848.40,66482.49,62442.15,66046.13,39893.86,40777.96,38952.78,39924.42
2024-10-13,63192.95,63272.65,62035.64,62851.38,39862.64,40744.27,38921.76,39890.99
2024-10-12,62444.62,63448.79,62443.27,63193.02,39830.94,40712.92,38890.83,39859.77
2024-10-11,60275.46,63400.87,60046.13,62445.09,39799.24,40681.11,38859.12,39828.07
2024-10-10,60581.93,61236.72,58895.21,60274.50,39769.23,40648.87,38828.82,39796.36
2024-10-09,62131.73,62508.84,60314.61,60582.10,39739.20,40618.38,38799.57,39766.35
2024-10-08,62221.64,63174.30,61843.56,62131.97,39707.91,40587.04,38769.30,39736.32
2024-10-07,62819.11,64443.71,62152.55,62236.66,39677.18,40555.69,38738.18,39705.04
2024-10-06,62084.99,62959.57,61833.15,62818.95,39646.12,40523.53,38707.30,39674.29
2024-10-05,62067.61,62371.02,61689.58,62089.95,39615.46,40492.41,38676.63,39643.23
2024-10-04,60754.63,62465.99,60459.94,62067.48,39584.49,40461.55,38645.85,39612.56
2024-10-03,60632.48,61469.04,59878.80,60759.40,39554.98,40430.86,38616.02,39581.59
2024-10-02,60836.32,62357.69,59996.95,60632.79,39525.39,40400.93,38586.77,39552.08
2024-10-01,63335.61,64110.98,60189.28,60837.01,39495.37,40370.18,38557.02,39522.48
2024-09-30,65634.66,65635.05,62873.62,63329.50,39464.15,40338.56,38527.11,39492.46
2024-09-29,65888.90,66069.34,65450.02,65635.30,39430.25,40305.79,38495.18,39461.24
2024-09-28,65792.18,66255.53,65458.04,65887.65,39395.84,40271.66,38460.97,39427.34
2024-09-27,65180.66,66480.70,64852.99,65790.66,39361.08,40237.08,38426.29,39392.93
2024-09-26,63138.55,65790.80,62669.27,65181.02,39326.77,40202.05,38391.78,39358.16
2024-09-25,64302.59,64804.50,62945.38,63143.14,39295.05,40168.54,38358.69,39323.85
2024-09-24,63326.84,64695.21,62737.42,64301.97,39262.76,40136.10,38327.00,39292.13
2024-09-23,63643.10,64733.56,62628.08,63329.80,39230.64,40103.71,38295.13,39259.85
2024-09-22,63396.80,63993.42,62440.73,63648.71,39198.30,40070.84,38263.27,39227.73
2024-09-21,63184.34,63543.36,62783.11,63394.84,39166.34,40038.48,38231.28,39195.39
2024-09-20,62941.43,64119.53,62364.61,63192.98,39134.51,40006.62,38199.61,39163.43
2024-09-19,61651.16,63872.44,61609.87,62940.46,39102.28,39974.22,38167.76,39131.59
2024-09-18,60309.00,61664.07,59218.25,61649.68,39070.95,39941.54,38136.16,39099.36
2024-09-17,58192.51,61316.09,57628.07,60308.54,39040.48,39910.63,38106.25,39068.04
2024-09-16,59185.23,59205.51,57501.34,58192.51,39010.83,39879.54,38076.93,39037.57
2024-09-15,60000.73,60381.92,58696.31,59182.84,38979.95,39849.26,38047.20,39007.94
2024-09-14,60569.12,60656.72,59517.88,60005.12,38948.57,39817.65,38016.55,38977.06
2024-09-13,58130.32,60648.02,57650.11,60571.30,38916.96,39785.98,37985.29,38945.68
2024-09-12,57343.17,58534.36,57330.10,58127.01,38887.06,39754.42,37955.54,38914.07
2024-09-11,57650.29,57991.32,55567.34,57343.17,38857.32,39724.25,37925.68,38884.18
2024-09-10,57020.10,58029.98,56419.41,57648.71,38827.06,39694.20,37896.91,38854.43
2024-09-09,54851.89,58041.13,54598.43,57019.54,38797.28,39663.79,37867.42,38824.18
2024-09-08,54147.93,55300.86,53653.76,54841.57,38769.16,39633.61,37839.04,38794.40
2024-09-07,53949.09,54838.14,53740.07,54139.69,38741.08,39605.27,37811.24,38766.29
2024-09-06,56160.19,56976.11,52598.70,53948.75,38713.66,39577.34,37783.16,38738.21
2024-09-05,57971.70,58300.58,55712.45,56160.49,38684.68,39548.01,37756.46,38710.80
2024-09-04,57430.35,58511.57,55673.16,57971.54,38653.36,39517.59,37726.74,38681.81
2024-09-03,59106.19,59815.06,57425.17,57431.02,38622.31,39485.95,37696.68,38650.50
2024-09-02,57326.97,59403.07,57136.03,59112.48,38589.77,39453.21,37665.18,38619.44
2024-09-01,58969.80,59062.07,57217.82,57325.49,38558.63,39420.64,37633.82,38586.89
2024-08-31,59117.48,59432.59,58768.79,58969.90,38526.35,39388.36,37602.69,38555.76
2024-08-30,59388.60,59896.89,57768.53,59119.48,38493.80,39355.93,37570.33,38523.47
2024-08-29,59027.47,61184.08,58786.23,59388.18,38460.97,39322.90,37538.45,38490.92
2024-08-28,59507.93,60236.45,57890.68,59027.63,38428.29,39288.91,37505.73,38458.10
2024-08-27,62879.71,63210.80,58116.75,59504.13,38395.54,39255.77,37473.62,38425.42
2024-08-26,64342.23,64489.71,62849.56,62880.66,38359.96,39220.45,37441.43,38392.67
2024-08-25,64176.37,64996.42,63833.52,64333.54,38323.31,39183.83,37405.70,38357.09
2024-08-24,64103.87,64513.79,63619.92,64178.99,38286.84,39146.92,37369.33,38320.45
2024-08-23,60380.95,64947.06,60372.05,64094.36,38250.29,39110.23,37333.09,38283.97
2024-08-22,61168.32,61408.11,59815.25,60381.91,38216.43,39073.13,37299.07,38247.43
2024-08-21,59014.99,61834.35,58823.45,61175.19,38181.88,39038.67,37265.43,38213.55
2024-08-20,59493.45,61396.33,58610.88,59012.79,38148.24,39003.92,37231.91,38179.02
2024-08-19,58480.71,59612.66,57864.71,59493.45,38114.13,38968.64,37198.39,38145.38
2024-08-18,59468.13,60262.72,58445.40,58483.96,38080.57,38934.48,37165.21,38111.27
2024-08-17,58893.53,59694.67,58814.83,59478.97,38046.20,38899.64,37131.57,38077.70
2024-08-16,57560.27,59847.36,57110.02,58894.11,38012.22,38865.14,37097.62,38043.32
2024-08-15,58733.26,59838.65,56161.59,57560.10,37979.32,38830.63,37064.84,38009.35
2024-08-14,60611.05,61687.76,58472.88,58737.27,37945.53,38796.16,37032.80,37976.44
2024-08-13,59356.21,61572.40,58506.25,60609.57,37910.40,38760.34,36999.11,37942.65
2024-08-12,58719.39,60680.33,57688.90,59354.52,37876.25,38724.60,36965.40,37907.52
2024-08-11,60944.89,61778.66,58348.82,58719.48,37842.45,38689.62,36932.23,37873.38
2024-08-10,60881.23,61464.51,60287.57,60945.81,37806.98,38653.65,36898.61,37839.56
2024-08-09,61728.21,61751.86,59587.86,60880.11,37771.40,38617.92,36863.44,37804.10
2024-08-08,55030.03,62673.77,54766.73,61710.14,37735.11,38581.74,36828.63,37768.52
2024-08-07,56040.63,57726.88,54620.51,55027.46,37703.42,38544.79,36797.06,37732.24
2024-08-06,53991.35,57059.92,53973.27,56034.32,37670.97,38511.19,36765.59,37700.55
2024-08-05,58110.30,58268.83,49121.24,53991.46,37640.11,38478.14,36734.55,37668.10
2024-08-04,60676.09,61062.99,57210.80,58116.98,37606.23,38444.23,36707.06,37637.25
2024-08-03,61414.81,62148.37,59836.53,60680.09,37570.43,38408.25,36673.73,37603.36
2024-08-02,65353.50,65523.22,61184.89,61415.07,37534.12,38371.43,36638.49,37567.55
2024-08-01,64625.84,65593.24,62248.94,65357.50,37495.02,38332.23,36602.23,37531.24
2024-07-31,66201.27,66810.21,64532.05,64619.25,37456.57,38293.20,36565.25,37492.14
2024-07-30,66819.05,66987.67,65323.19,66201.02,37417.03,38253.22,36526.77,37453.68
2024-07-29,68259.05,69987.54,66532.59,66819.91,37376.95,38213.13,36487.72,37414.14
2024-07-28,67808.66,68301.85,67085.83,68255.87,37335.89,38170.95,36447.84,37374.06
2024-07-27,67911.81,69398.51,66705.22,67813.34,37295.13,38129.89,36407.51,37333.00
2024-07-26,65771.81,68207.60,65743.77,67912.06,37254.26,38088.01,36367.48,37292.24
2024-07-25,65375.88,66112.42,63473.47,65777.23,37214.96,38046.99,36328.08,37251.38
2024-07-24,65927.86,67113.98,65147.00,65372.13,37175.59,38007.46,36290.05,37212.08
2024-07-23,67584.80,67779.02,65484.46,65927.67,37136.02,37967.04,36250.80,37172.70
2024-07-22,68152.98,68480.06,66611.30,67585.25,37095.22,37926.18,36211.44,37133.14
2024-07-21,67164.91,68372.91,65842.30,68154.52,37054.35,37885.11,36171.28,37092.34
2024-07-20,66709.92,67610.73,66299.62,67163.65,37014.30,37844.20,36131.97,37051.47
2024-07-19,63972.32,67442.64,63329.34,66710.16,36974.46,37803.86,36092.41,37011.42
2024-07-18,64104.74,65104.66,63246.16,63974.07,36936.59,37763.57,36054.91,36971.59
2024-07-17,65091.83,66066.73,63896.09,64118.79,36898.64,37724.95,36017.43,36933.72
2024-07-16,64784.42,65354.34,62487.97,65097.15,36859.86,37685.69,35979.44,36895.76
2024-07-15,60815.46,64870.15,60704.93,64870.15,36821.21,37646.82,35942.41,36856.96
2024-07-14,59225.25,61329.53,59225.25,60787.79,36785.14,37608.20,35906.38,36818.26
2024-07-13,57908.74,59787.08,57796.44,59231.95,36750.30,37571.95,35871.38,36782.21
2024-07-12,57341.20,58532.55,56590.18,57899.46,36716.38,37536.80,35837.45,36747.37
2024-07-11,57729.89,59299.43,57120.38,57344.91,36682.82,37502.45,35804.27,36713.44
2024-07-10,58033.88,59359.43,57178.41,57742.50,36648.91,37467.59,35770.79,36679.88
2024-07-09,56704.60,58239.20,56316.88,58009.23,36614.70,37432.59,35737.10,36645.95
2024-07-08,55849.57,58131.34,54321.02,56705.10,36581.60,37398.43,35703.97,36611.76
2024-07-07,58239.43,58371.12,55793.32,55849.11,36549.05,37364.34,35672.25,36578.66
2024-07-06,56659.07,58472.55,56038.96,58303.54,36514.71,37330.04,35639.59,36546.11
2024-07-05,57022.81,57497.15,53717.38,56662.38,36481.75,37295.83,35606.66,36511.73
2024-07-04,60147.14,60399.68,56777.80,56977.70,36448.32,37262.38,35575.59,36478.76
2024-07-03,62034.33,62187.70,59419.39,60173.92,36413.51,37227.41,35542.30,36445.38
2024-07-02,62844.41,63203.36,61752.75,62029.02,36377.75,37191.54,35507.93,36410.56
2024-07-01,62673.61,63777.23,62495.51,62851.98,36341.21,37155.01,35472.11,36374.80
2024-06-30,60888.45,62892.83,60632.95,62678.29,36304.80,37117.86,35435.75,36338.25
2024-06-29,60319.88,61097.62,60300.96,60887.38,36269.54,37081.30,35400.65,36301.84
2024-06-28,61612.80,62126.10,59985.40,60320.14,36234.69,37045.94,35365.77,36266.58
2024-06-27,60811.23,62293.86,60585.33,61604.80,36198.77,37009.81,35331.00,36231.74
2024-06-26,61789.68,62434.14,60695.19,60811.28,36163.53,36973.58,35295.71,36195.82
2024-06-25,60266.28,62258.26,60239.75,61804.64,36127.52,36937.23,35260.43,36160.59
2024-06-24,63173.35,63292.53,58601.70,60277.41,36092.88,36901.16,35225.40,36124.56
2024-06-23,64248.96,64491.70,63180.80,63180.80,36056.09,36864.39,35191.84,36089.92
2024-06-22,64113.86,64475.47,63929.76,64252.58,36018.54,36826.70,35154.97,36053.12
2024-06-21,64837.99,65007.55,63378.89,64096.20,35981.02,36788.99,35117.48,36015.57
2024-06-20,64960.30,66438.96,64547.85,64828.66,35943.19,36751.06,35080.47,35978.07
2024-06-19,65146.66,65695.35,64693.30,64960.30,35905.19,36712.10,35042.74,35940.25
2024-06-18,66490.98,66556.70,64066.96,65140.75,35867.22,36673.76,35004.88,35902.25
2024-06-17,66636.52,67188.32,65094.96,66490.30,35828.48,36635.04,34967.65,35864.28
2024-06-16,66189.36,66894.84,66018.25,66639.05,35789.38,36595.87,34929.59,35825.55
2024-06-15,66006.74,66402.19,65871.77,66191.00,35750.58,36556.61,34890.81,35786.44
2024-06-14,66747.57,67294.65,65056.89,66011.09,35711.84,36517.73,34852.17,35747.63
2024-06-13,68243.10,68365.78,66304.56,66756.40,35672.57,36478.34,34814.05,35708.89
2024-06-12,67321.38,69977.89,66902.45,68241.19,35632.10,36437.93,34774.70,35669.62
2024-06-11,69508.08,69549.41,66123.60,67332.03,35592.16,36396.34,34734.94,35629.15
2024-06-10,69644.31,70146.07,69232.42,69512.28,35551.00,36355.19,34695.71,35589.21
2024-06-09,69297.49,69817.52,69160.84,69647.99,35509.58,36313.69,34654.59,35548.04
2024-06-08,69324.18,69533.32,69210.74,69305.77,35468.47,36272.26,34613.43,35506.63
2024-06-07,70759.19,71907.85,68507.26,69342.59,35427.24,36231.02,34572.26,35465.53
2024-06-06,71082.84,71625.73,70119.13,70757.16,35385.11,36188.16,34531.47,35424.28
2024-06-05,70568.35,71735.41,70390.71,71082.82,35342.72,36145.50,34489.68,35382.15
2024-06-04,68804.57,71047.41,68564.64,70567.77,35300.32,36102.68,34447.37,35339.77
2024-06-03,67753.90,70230.82,67589.84,68804.78,35259.21,36060.06,34406.31,35297.37
2024-06-02,67710.27,68409.16,67315.52,67751.60,35218.70,36018.08,34365.90,35256.26
2024-06-01,67489.61,67839.77,67386.20,67706.94,35178.74,35977.80,34325.69,35215.76
2024-05-31,68362.52,68999.56,66633.42,67491.41,35138.62,35937.78,34285.58,35175.80
2024-05-30,67576.09,69500.54,67118.08,68364.99,35097.73,35896.64,34245.84,35135.68
2024-05-29,68296.35,68852.46,67101.49,67578.09,35057.39,35854.98,34205.68,35094.78
2024-05-28,69392.20,69514.64,67227.16,68296.22,35016.40,35813.87,34165.50,35054.44
2024-05-27,68512.18,70597.88,68232.50,69394.55,34974.70,35772.22,34125.08,35013.45
2024-05-26,69264.29,69506.23,68183.89,68518.09,34932.84,35729.86,34083.42,34971.73
2024-05-25,68526.92,69579.32,68515.82,69265.95,34890.27,35687.38,34041.61,34929.87
2024-05-24,67928.13,69220.30,66622.67,68526.10,34848.14,35644.60,33999.48,34887.30
2024-05-23,69121.30,70041.27,66356.95,67929.56,34806.47,35602.04,33958.66,34845.16
2024-05-22,70135.32,70623.70,68977.70,69122.34,34763.90,35558.88,33918.04,34803.49
2024-05-21,71443.06,71946.46,69191.13,70136.53,34720.50,35515.24,33875.43,34760.92
2024-05-20,66278.74,71483.56,66086.17,71448.20,34676.01,35470.57,33832.54,34717.52
2024-05-19,66937.93,67694.30,65937.18,66278.37,34635.23,35426.09,33791.86,34673.03
2024-05-18,67066.21,67387.33,66663.50,66940.80,34593.96,35384.31,33751.26,34632.25
2024-05-17,65231.30,67459.46,65119.32,67051.88,34552.59,35342.77,33710.14,34590.98
2024-05-16,66256.11,66712.43,64613.05,65231.58,34512.52,35301.14,33670.12,34549.62
2024-05-15,61553.99,66454.45,61330.41,66267.49,34471.76,35260.07,33630.46,34509.55
2024-05-14,62900.77,63092.13,61123.77,61552.79,34434.40,35219.23,33593.20,34468.78
2024-05-13,61451.22,63422.66,60769.84,62901.45,34396.07,35180.80,33556.10,34431.41
2024-05-12,60793.50,61818.16,60632.60,61448.39,34358.80,35142.14,33519.28,34393.09
2024-05-11,60793.36,61451.15,60492.63,60793.71,34321.98,35104.64,33482.54,34355.82
2024-05-10,63055.19,63446.74,60208.78,60792.78,34285.18,35067.39,33445.90,34319.00
2024-05-09,61191.20,63404.91,60648.07,63049.96,34246.76,35028.71,33409.41,34282.20
2024-05-08,62332.64,62986.09,60877.13,61187.94,34209.79,34990.16,33372.68,34243.79
2024-05-07,63162.76,64390.46,62285.98,62334.82,34171.87,34951.92,33335.80,34206.81
2024-05-06,64038.31,65494.90,62746.24,63161.95,34133.43,34912.61,33297.89,34168.90
2024-05-05,63892.45,64610.89,62955.30,64031.13,34094.17,34872.53,33259.54,34130.48
2024-05-04,62891.03,64494.96,62599.35,63891.47,34055.06,34832.92,33220.98,34091.23
2024-05-03,59122.30,63320.50,58848.31,62889.84,34016.62,34793.41,33182.73,34052.11
2024-05-02,58253.70,59602.30,56937.20,59123.43,33980.91,34754.75,33147.17,34013.68
2024-05-01,60609.50,60780.50,56555.29,58254.01,33945.89,34718.81,33112.95,33977.96
2024-04-30,63839.42,64703.33,59120.07,60636.86,33909.13,34682.04,33079.06,33942.95
2024-04-29,63106.36,64174.88,61795.46,63841.12,33870.09,34642.41,33043.32,33906.16
2024-04-28,63423.52,64321.48,62793.60,63113.23,33831.55,34603.17,33005.64,33867.12
2024-04-27,63750.99,63898.36,62424.72,63419.14,33792.71,34563.79,32967.20,33828.58
2024-04-26,64485.37,64789.66,63322.40,63755.32,33753.72,34524.73,32929.04,33789.74
2024-04-25,64275.02,65275.21,62783.63,64481.71,33714.27,34485.10,32890.30,33750.75
2024-04-24,66408.72,67075.37,63589.87,64276.90,33675.02,34445.14,32851.95,33711.30
2024-04-23,66839.89,67199.24,65864.87,66407.27,33634.46,34404.14,32813.16,33672.05
2024-04-22,64935.63,67233.96,64548.18,66837.68,33593.61,34363.06,32772.93,33631.49
2024-04-21,64992.82,65723.24,64277.72,64926.64,33553.87,34321.93,32733.47,33590.64
2024-04-20,63851.10,65442.46,63172.40,64994.44,33514.11,34281.70,32694.20,33550.91
2024-04-19,63510.75,65481.60,59651.39,63843.57,33475.14,34241.66,32655.68,33511.15
2024-04-18,61275.32,64125.69,60833.48,63512.75,33436.50,34201.63,32619.70,33472.19
2024-04-17,63831.85,64486.36,59768.59,61276.69,33399.50,34162.60,32582.91,33433.54
2024-04-16,63419.30,64355.67,61716.40,63811.86,33360.71,34123.36,32546.88,33396.54
2024-04-15,65739.65,66878.65,62332.07,63426.21,33322.17,34084.23,32509.51,33357.77
2024-04-14,63836.23,65824.43,62205.85,65738.73,33281.92,34043.25,32471.41,33319.22
2024-04-13,67188.38,67931.43,60919.11,63821.47,33243.09,34003.01,32433.66,33278.97
2024-04-12,70061.38,71222.74,65254.84,67195.87,33201.87,33961.27,32396.86,33240.15
2024-04-11,70575.73,71256.23,69571.81,70060.61,33158.48,33917.21,32356.88,33198.93
2024-04-10,69140.24,71093.43,67503.56,70587.88,33115.12,33873.41,32313.80,33155.54
2024-04-09,71632.50,71742.51,68212.92,69139.02,33072.73,33829.71,32272.53,33112.18
2024-04-08,69362.55,72715.36,69064.24,71631.36,33028.55,33785.50,32230.71,33069.79
2024-04-07,68897.11,70284.43,68851.63,69362.55,32985.97,33740.55,32188.29,33025.60
2024-04-06,67840.57,69629.60,67491.72,68896.11,32943.66,33697.32,32145.86,32983.04
2024-04-05,68515.76,68725.76,66011.48,67837.64,32902.11,33654.56,32104.51,32940.71
2024-04-04,65975.70,69291.26,65113.80,68508.84,32860.16,33612.52,32064.26,32899.16
2024-04-03,65446.67,66914.32,64559.90,65980.81,32819.94,33570.09,32024.55,32857.23
2024-04-02,69705.02,69708.38,64586.59,65446.97,32780.00,33529.21,31985.20,32817.00
2024-04-01,71333.48,71342.09,68110.70,69702.15,32737.47,33486.69,31945.83,32777.05
2024-03-31,69647.78,71377.78,69624.87,71333.65,32693.28,33443.02,31903.93,32734.53
2024-03-30,69893.45,70355.49,69601.06,69645.30,32650.46,33398.96,31860.93,32690.33
2024-03-29,70744.80,70913.09,69076.66,69892.83,32607.27,33355.64,31817.90,32647.51
2024-03-28,69452.77,71546.02,68895.51,70744.95,32563.55,33311.82,31775.27,32604.33
2024-03-27,69991.90,71727.69,68381.93,69455.34,32520.50,33267.54,31732.59,32560.61
2024-03-26,69931.33,71535.74,69335.61,69987.84,32476.82,33222.88,31690.05,32517.55
2024-03-25,67234.09,71162.59,66414.84,69958.81,32433.23,33178.20,31646.79,32473.87
2024-03-24,64070.75,67622.76,63825.85,67234.17,32391.48,33133.77,31605.57,32430.27
2024-03-23,63802.72,65976.40,63038.49,64062.20,32352.30,33092.10,31566.26,32388.52
2024-03-22,65489.93,66623.75,62355.37,63778.76,32313.29,33051.62,31527.75,32349.34
2024-03-21,67911.59,68199.99,64580.92,65491.39,32272.99,33010.63,31489.64,32310.35
2024-03-20,61930.16,68115.26,60807.79,67913.67,32231.29,32968.74,31449.85,32270.05
2024-03-19,67556.13,68106.93,61536.18,61912.77,32194.00,32927.09,31413.17,32228.34
2024-03-18,68371.30,68897.13,66594.23,67548.59,32152.70,32885.47,31376.03,32191.07
2024-03-17,65316.34,68845.72,64545.32,68390.63,32110.77,32843.33,31335.30,32149.77
2024-03-16,69392.48,70046.27,64801.39,65315.12,32070.82,32801.17,31295.87,32107.82
2024-03-15,71387.88,72357.13,65630.70,69403.77,32027.91,32757.97,31256.20,32067.87
2024-03-14,73079.38,73750.07,68563.02,71396.59,31983.88,32713.25,31215.93,32024.96
2024-03-13,71482.12,73637.48,71334.09,73083.50,31938.30,32667.57,31173.57,31980.91
2024-03-12,72125.13,72825.66,68728.85,71481.29,31893.53,32621.62,31128.91,31935.33
