Date,Open,High,Low,Close,200_WMA_Open,200_WMA_High,200_WMA_Low,200_WMA_Close,200_WMA_Dollar_1_Day,200_WMA_Percent_1_Day,Price_Change_Dollar_200_Week,Price_Change_Percent_200_Week,Price_Change_Dollar_Same_Day_Swing,Price_Change_Percent_Same_Day_Swing,Price_Change_Dollar_1_Day,Price_Change_Percent_1_Day
2014-06-24,593.97,596.97,582.36,582.36,193.76,202.23,184.81,194.33,0.42,0.22,579.31,18993.77,14.61,2.5,-11.62,-1.96
2014-06-23,602.16,603.21,586.34,593.98,193.33,201.81,184.38,193.91,0.43,0.22,590.93,19374.75,16.87,2.8,-8.29,-1.38
2014-06-22,595.90,606.00,594.63,602.27,192.89,201.37,183.94,193.48,0.45,0.23,599.22,19646.56,11.37,1.9,7.28,1.22
2014-06-21,593.68,599.46,587.74,594.99,192.45,200.94,183.50,193.03,0.43,0.22,591.94,19407.87,11.72,2.0,0.84,0.14
2014-06-20,597.40,599.75,587.76,594.15,192.02,200.51,183.06,192.60,0.44,0.23,591.10,19380.33,11.99,2.0,-3.92,-0.66
2014-06-19,608.07,612.24,597.02,598.07,191.58,200.07,182.62,192.16,0.44,0.23,595.02,19508.85,15.22,2.5,-9.89,-1.63
2014-06-18,609.77,615.88,604.40,607.96,191.12,199.63,182.17,191.72,0.45,0.24,604.91,19833.12,11.48,1.9,-2.90,-0.47
2014-06-17,591.59,610.89,590.40,610.86,190.67,199.17,181.72,191.27,0.45,0.24,607.81,19928.20,20.49,3.4,18.67,3.15
2014-06-16,592.65,608.72,587.07,592.19,190.23,198.73,181.27,190.82,0.44,0.23,589.14,19316.07,21.65,3.7,-0.75,-0.13
2014-06-15,575.93,592.94,554.89,592.94,189.80,198.28,180.83,190.38,0.44,0.23,589.89,19340.66,38.05,6.4,15.58,2.70
2014-06-14,600.75,601.27,549.82,577.36,189.38,197.85,180.42,189.94,0.42,0.22,574.31,18829.84,51.45,8.9,-22.80,-3.80
2014-06-13,585.70,615.14,585.70,600.16,188.93,197.41,180.02,189.52,0.45,0.24,597.11,19577.38,29.44,4.9,13.21,2.25
2014-06-12,633.43,638.11,573.27,586.95,188.49,196.95,179.58,189.07,0.44,0.23,583.90,19144.26,64.84,11.0,-46.07,-7.28
2014-06-11,653.19,657.04,632.55,633.02,188.01,196.47,179.15,188.63,0.48,0.26,629.97,20654.75,24.49,3.9,-20.13,-3.08
2014-06-10,650.04,659.61,646.56,653.15,187.50,195.97,178.65,188.15,0.51,0.27,650.10,21314.76,13.05,2.0,3.99,0.61
2014-06-09,655.64,657.70,644.39,649.16,186.99,195.46,178.14,187.64,0.51,0.27,646.11,21183.93,13.31,2.1,-6.98,-1.06
2014-06-08,654.99,658.88,653.47,656.14,186.48,194.95,177.63,187.13,0.51,0.27,653.09,21412.79,5.41,0.8,1.17,0.18
2014-06-07,653.52,656.94,644.91,654.97,185.96,194.44,177.10,186.62,0.52,0.28,651.92,21374.43,12.03,1.8,1.27,0.19
2014-06-06,659.28,661.37,652.30,653.70,185.45,193.94,176.59,186.10,0.51,0.27,650.65,21332.79,9.07,1.4,-5.56,-0.84
2014-06-05,641.07,663.53,640.09,659.26,184.93,193.42,176.07,185.59,0.52,0.28,656.21,21515.08,23.44,3.6,17.65,2.75
2014-06-04,666.77,668.56,624.09,641.61,184.43,192.90,175.56,185.07,0.51,0.28,638.56,20936.39,44.47,6.9,-25.99,-3.89
2014-06-03,660.55,674.11,650.78,667.60,183.89,192.38,175.06,184.56,0.53,0.29,664.55,21788.52,23.33,3.5,6.98,1.06
2014-06-02,629.65,665.50,618.74,660.62,183.37,191.85,174.54,184.03,0.53,0.29,657.57,21559.67,46.76,7.1,30.39,4.82
2014-06-01,623.69,671.51,619.91,630.23,182.88,191.32,174.05,183.50,0.49,0.27,627.18,20563.28,51.60,8.2,6.55,1.05
2014-05-31,615.69,624.72,604.47,623.68,182.39,190.79,173.55,183.01,0.49,0.27,620.63,20348.53,20.25,3.2,8.35,1.36
2014-05-30,568.18,618.46,568.16,615.33,181.91,190.31,173.07,182.52,0.48,0.26,612.28,20074.75,50.30,8.2,47.15,8.30
2014-05-29,576.33,577.10,561.60,568.18,181.48,189.84,172.64,182.04,0.43,0.24,565.13,18528.85,15.50,2.7,-8.88,-1.54
2014-05-28,571.91,578.62,564.09,577.06,181.04,189.41,172.21,181.61,0.44,0.24,574.01,18820.00,14.53,2.5,5.82,1.02
2014-05-27,582.59,589.52,554.43,571.24,180.61,188.98,171.77,181.17,0.43,0.24,568.19,18629.18,35.09,6.1,-12.18,-2.09
2014-05-26,571.39,588.39,565.33,583.42,180.16,188.53,171.34,180.74,0.45,0.25,580.37,19028.53,23.06,4.0,11.83,2.07
2014-05-25,525.23,576.48,525.23,571.59,179.72,188.09,170.91,180.29,0.43,0.24,568.54,18640.66,51.25,9.0,46.45,8.85
2014-05-24,521.05,525.17,516.28,525.14,179.34,187.65,170.51,179.86,0.39,0.22,522.09,17117.71,8.89,1.7,4.92,0.95
2014-05-23,525.72,541.96,520.08,520.22,178.96,187.28,170.12,179.47,0.38,0.21,517.17,16956.39,21.88,4.2,-4.36,-0.83
2014-05-22,492.05,525.36,490.19,524.58,178.57,186.88,169.73,179.09,0.39,0.22,521.53,17099.35,35.17,6.7,32.81,6.67
2014-05-21,485.80,494.37,483.49,491.77,178.22,186.50,169.37,178.70,0.35,0.20,488.72,16023.61,10.88,2.2,6.05,1.25
2014-05-20,446.30,491.44,446.01,485.72,177.88,186.16,169.02,178.35,0.34,0.19,482.67,15825.25,45.43,9.4,39.54,8.86
2014-05-19,446.08,447.55,443.10,446.18,177.57,185.81,168.71,178.01,0.30,0.17,443.13,14528.85,4.45,1.0,-0.08,-0.02
2014-05-18,448.70,449.77,444.78,446.26,177.27,185.52,168.40,177.71,0.30,0.17,443.21,14531.48,4.99,1.1,-2.64,-0.59
2014-05-17,448.12,451.98,447.30,448.90,176.97,185.22,168.09,177.41,0.31,0.18,445.85,14618.03,4.68,1.0,0.84,0.19
2014-05-16,447.39,450.66,444.96,448.06,176.66,184.92,167.78,177.10,0.30,0.17,445.01,14590.49,5.70,1.3,0.81,0.18
2014-05-15,444.14,449.80,443.63,447.25,176.36,184.62,167.47,176.80,0.31,0.18,444.20,14563.93,6.17,1.4,3.28,0.74
2014-05-14,440.59,446.66,440.50,443.97,176.06,184.32,167.16,176.49,0.30,0.17,440.92,14456.39,6.16,1.4,3.30,0.75
2014-05-13,441.53,441.98,436.97,440.67,175.76,184.03,166.85,176.19,0.30,0.17,437.62,14348.20,5.01,1.1,-0.79,-0.18
2014-05-12,438.30,442.26,434.23,441.46,175.46,183.74,166.54,175.89,0.30,0.17,438.41,14374.10,8.03,1.8,2.57,0.59
2014-05-11,453.92,455.34,433.40,438.89,175.16,183.44,166.24,175.59,0.30,0.17,435.84,14289.84,21.94,5.0,-15.54,-3.42
2014-05-10,450.46,455.77,448.47,454.43,174.84,183.14,165.94,175.29,0.32,0.18,451.38,14799.34,7.30,1.6,4.97,1.11
2014-05-09,440.18,452.69,440.14,449.46,174.53,182.83,165.62,174.97,0.31,0.18,446.41,14636.39,12.55,2.8,9.29,2.11
2014-05-08,438.68,448.40,438.14,440.17,174.23,182.52,165.31,174.66,0.30,0.17,437.12,14331.80,10.26,2.3,1.35,0.31
2014-05-07,429.34,446.13,428.45,438.82,173.93,182.22,165.00,174.36,0.30,0.17,435.77,14287.54,17.68,4.0,9.86,2.30
2014-05-06,433.36,448.04,423.25,428.96,173.64,181.92,164.70,174.06,0.29,0.17,425.91,13964.26,24.79,5.8,-4.52,-1.04
2014-05-05,434.78,440.97,427.62,433.48,173.34,181.62,164.40,173.77,0.30,0.17,430.43,14112.46,13.35,3.1,-2.92,-0.67
2014-05-04,438.52,439.77,430.05,436.40,173.05,181.32,164.10,173.47,0.30,0.17,433.35,14208.20,9.72,2.2,-1.36,-0.31
2014-05-03,449.40,449.40,430.68,437.76,172.74,181.03,163.80,173.17,0.30,0.17,434.71,14252.79,18.72,4.3,-11.62,-2.59
2014-05-02,457.36,457.93,443.40,449.38,172.43,180.72,163.49,172.87,0.32,0.19,446.33,14633.77,14.53,3.2,-8.38,-1.83
2014-05-01,447.63,460.61,447.63,457.76,172.10,180.40,163.17,172.55,0.32,0.19,454.71,14908.53,12.98,2.8,10.12,2.26
2014-04-30,446.89,451.10,436.70,447.64,171.78,180.08,162.85,172.23,0.32,0.19,444.59,14576.72,14.40,3.2,0.43,0.10
2014-04-29,439.98,451.64,435.18,447.21,171.47,179.77,162.53,171.91,0.31,0.18,444.16,14562.62,16.46,3.7,6.92,1.57
2014-04-28,430.72,447.53,422.94,440.29,171.16,179.46,162.22,171.60,0.31,0.18,437.24,14335.74,24.59,5.6,3.90,0.89
2014-04-27,457.24,459.33,436.39,436.39,170.86,179.15,161.92,171.29,0.31,0.18,433.34,14207.87,22.94,5.3,-22.21,-4.84
2014-04-26,461.70,464.54,449.10,458.60,170.53,178.83,161.60,170.98,0.33,0.19,455.55,14936.07,15.44,3.4,-2.85,-0.62
2014-04-25,500.09,500.30,442.95,461.45,170.20,178.50,161.27,170.65,0.33,0.19,458.40,15029.51,57.35,12.4,-39.01,-7.79
2014-04-24,490.83,500.46,482.95,500.46,169.82,178.13,160.95,170.32,0.39,0.23,497.41,16308.53,17.51,3.5,9.16,1.86
2014-04-23,488.36,493.25,485.82,491.30,169.45,177.75,160.58,169.93,0.37,0.22,488.25,16008.20,7.43,1.5,3.38,0.69
2014-04-22,495.45,503.22,487.58,487.92,169.08,177.39,160.20,169.56,0.37,0.22,484.87,15897.38,15.64,3.2,-7.85,-1.58
2014-04-21,497.74,510.57,493.20,495.77,168.70,177.01,159.82,169.19,0.37,0.22,492.72,16154.75,17.37,3.5,-2.40,-0.48
2014-04-20,501.75,510.87,490.84,498.17,168.32,176.63,159.43,168.82,0.39,0.23,495.12,16233.44,20.03,4.0,-3.40,-0.68
2014-04-19,479.58,503.55,470.56,501.57,167.93,176.24,159.05,168.43,0.38,0.23,498.52,16344.92,32.99,6.6,21.93,4.57
2014-04-18,495.80,498.60,472.74,479.64,167.57,175.86,158.69,168.05,0.37,0.22,476.59,15625.90,25.86,5.4,-16.32,-3.29
2014-04-17,529.07,533.52,484.87,495.96,167.19,175.48,158.32,167.68,0.38,0.23,492.91,16160.98,48.65,9.8,-31.44,-5.96
2014-04-16,522.18,542.38,502.78,527.40,166.77,175.07,157.94,167.30,0.42,0.25,524.35,17191.80,39.60,7.5,11.81,2.29
2014-04-15,458.37,519.00,453.54,515.59,166.35,174.64,157.54,166.88,0.40,0.24,512.54,16804.59,65.46,12.7,56.80,12.38
2014-04-14,414.83,469.75,407.37,458.79,166.01,174.24,157.20,166.48,0.35,0.21,455.74,14942.30,62.38,13.6,44.73,10.80
2014-04-13,421.46,427.40,395.25,414.06,165.72,173.89,156.90,166.13,0.29,0.17,411.01,13475.74,32.15,7.8,-7.06,-1.68
2014-04-12,420.89,439.61,415.79,421.12,165.42,173.59,156.62,165.84,0.29,0.18,418.07,13707.21,23.82,5.7,0.17,0.04
2014-04-11,363.71,429.77,351.27,420.95,165.12,173.28,156.32,165.55,0.30,0.18,417.90,13701.64,78.50,18.6,55.77,15.27
2014-04-10,442.26,443.37,358.73,365.18,164.89,172.98,156.09,165.25,0.24,0.15,362.13,11873.12,84.64,23.2,-77.55,-17.52
2014-04-09,453.18,455.73,441.93,442.73,164.56,172.67,155.85,165.01,0.33,0.20,439.68,14415.74,13.80,3.1,-10.36,-2.29
2014-04-08,447.61,457.42,446.11,453.09,164.23,172.33,155.52,164.68,0.33,0.20,450.04,14755.41,11.31,2.5,3.67,0.82
2014-04-07,461.47,462.56,445.12,449.42,163.89,172.00,155.18,164.35,0.34,0.21,446.37,14635.08,17.44,3.9,-11.08,-2.41
2014-04-06,463.40,466.32,452.97,460.50,163.54,171.65,154.84,164.01,0.35,0.21,457.45,14998.36,13.35,2.9,-1.41,-0.31
2014-04-05,446.67,463.57,444.20,461.91,163.19,171.31,154.48,163.66,0.35,0.21,458.86,15044.59,19.37,4.2,14.38,3.21
2014-04-04,445.66,454.65,429.09,447.53,162.85,170.96,154.14,163.31,0.34,0.21,444.48,14573.12,25.56,5.7,2.81,0.63
2014-04-03,436.44,449.57,414.89,444.72,162.52,170.63,153.82,162.97,0.33,0.20,441.67,14480.98,34.68,7.8,7.58,1.73
2014-04-02,479.14,495.05,431.27,437.14,162.19,170.30,153.51,162.64,0.33,0.20,434.09,14232.46,63.78,14.6,-41.24,-8.62
2014-04-01,457.00,495.34,457.00,478.38,161.82,169.91,153.18,162.31,0.37,0.23,475.33,15584.59,38.34,8.0,21.38,4.68
2014-03-31,462.30,483.02,443.36,457.00,161.47,169.53,152.82,161.94,0.35,0.22,453.95,14883.61,39.66,8.7,-3.27,-0.71
2014-03-30,492.37,492.37,444.18,460.27,161.11,169.15,152.47,161.59,0.36,0.22,457.22,14990.82,48.19,10.5,-30.90,-6.29
2014-03-29,501.71,504.86,489.73,491.17,160.72,168.77,152.13,161.23,0.39,0.24,488.12,16003.94,15.13,3.1,-4.50,-0.91
2014-03-28,477.14,526.02,473.23,495.67,160.31,168.37,151.72,160.84,0.40,0.25,492.62,16151.48,52.79,10.7,24.43,5.18
2014-03-27,580.26,580.56,471.24,471.24,159.93,167.94,151.34,160.44,0.37,0.23,468.19,15350.49,109.32,23.2,-109.59,-18.87
2014-03-26,583.48,590.03,570.96,580.83,159.43,167.45,150.96,160.07,0.50,0.31,577.78,18943.61,19.07,3.3,-3.09,-0.53
2014-03-25,585.03,585.44,572.60,583.92,158.93,166.95,150.46,159.57,0.51,0.32,580.87,19044.92,12.84,2.2,0.51,0.09
2014-03-24,562.51,586.56,551.77,583.41,158.42,166.45,149.95,159.06,0.51,0.32,580.36,19028.20,34.79,6.0,22.14,3.94
2014-03-23,565.76,570.24,560.88,561.27,157.93,165.94,149.47,158.55,0.48,0.30,558.22,18302.30,9.36,1.7,-3.77,-0.67
2014-03-22,571.18,572.55,554.39,565.04,157.44,165.46,148.98,158.07,0.49,0.31,561.99,18425.90,18.16,3.2,-6.45,-1.13
2014-03-21,588.29,604.59,561.81,571.49,156.95,164.97,148.49,157.58,0.50,0.32,568.44,18637.38,42.78,7.5,-17.28,-2.93
2014-03-20,609.74,609.74,587.49,588.77,156.43,164.44,147.99,157.08,0.52,0.33,585.72,19203.94,22.25,3.8,-21.12,-3.46
2014-03-19,613.90,622.00,609.10,609.89,155.88,163.90,147.47,156.56,0.54,0.35,606.84,19896.39,12.90,2.1,-4.94,-0.80
2014-03-18,621.84,622.39,603.80,614.83,155.33,163.35,146.91,156.02,0.56,0.36,611.78,20058.36,18.59,3.0,-7.54,-1.21
2014-03-17,630.92,632.68,616.85,622.37,154.77,162.80,146.36,155.46,0.56,0.36,619.32,20305.57,15.83,2.5,-8.74,-1.38
2014-03-16,636.50,637.52,628.11,631.11,154.19,162.23,145.79,154.90,0.58,0.38,628.06,20592.13,9.41,1.5,-5.01,-0.79
2014-03-15,629.37,639.14,627.30,636.12,153.61,161.66,145.21,154.32,0.58,0.38,633.07,20756.39,11.84,1.9,7.32,1.16
2014-03-14,638.14,639.53,627.21,628.80,153.03,161.08,144.62,153.74,0.58,0.38,625.75,20516.39,12.32,2.0,-9.34,-1.46
2014-03-13,633.62,644.20,630.85,638.14,152.45,160.50,144.04,153.16,0.58,0.38,635.09,20822.62,13.35,2.1,6.04,0.96
2014-03-12,631.91,648.03,629.51,632.10,151.86,159.91,143.45,152.58,0.59,0.39,629.05,20624.59,18.52,2.9,-2.01,-0.32
2014-03-11,627.95,638.42,618.84,634.11,151.28,159.32,142.86,151.99,0.58,0.38,631.06,20690.49,19.58,3.1,6.32,1.01
2014-03-10,636.33,644.76,615.02,627.79,150.70,158.74,142.28,151.41,0.58,0.38,624.74,20483.28,29.74,4.7,-9.17,-1.44
2014-03-09,616.31,643.95,612.35,636.96,150.11,158.14,141.70,150.83,0.60,0.40,633.91,20783.94,31.60,5.0,19.51,3.16
2014-03-08,629.66,635.14,604.46,617.45,149.54,157.55,141.13,150.23,0.57,0.38,614.40,20144.26,30.68,5.0,-11.70,-1.86
2014-03-07,664.31,665.34,616.35,629.15,148.95,156.97,140.56,149.66,0.58,0.39,626.10,20527.87,48.99,7.8,-34.71,-5.23
2014-03-06,664.52,669.77,649.79,663.86,148.32,156.35,139.98,149.08,0.63,0.42,660.81,21665.90,19.98,3.0,-1.65,-0.25
2014-03-05,666.24,674.28,646.28,665.51,147.69,155.72,139.36,148.45,0.64,0.43,662.46,21720.00,28.00,4.2,-1.27,-0.19
2014-03-04,668.24,696.22,655.68,666.78,147.06,155.08,138.74,147.81,0.63,0.43,663.73,21761.64,40.54,6.1,-0.98,-0.15
2014-03-03,562.56,702.91,560.52,667.76,146.42,154.42,138.10,147.18,0.64,0.44,664.71,21793.77,142.39,21.3,107.97,19.29
2014-03-02,567.23,570.48,553.27,559.79,145.90,153.74,137.58,146.54,0.51,0.35,556.74,18253.77,17.21,3.1,-5.82,-1.03
2014-03-01,549.92,573.38,539.29,565.61,145.39,153.23,137.07,146.03,0.52,0.36,562.56,18444.59,34.09,6.0,16.35,2.98
2014-02-28,579.70,584.14,545.17,549.26,144.89,152.71,136.58,145.51,0.50,0.34,546.21,17908.53,38.97,7.1,-29.51,-5.10
2014-02-27,581.65,594.05,566.62,578.77,144.35,152.18,136.07,145.01,0.53,0.37,575.72,18876.07,27.43,4.7,-3.92,-0.67
2014-02-26,537.04,603.80,532.58,582.69,143.81,151.64,135.54,144.48,0.54,0.38,579.64,19004.59,71.22,12.2,43.98,8.16
2014-02-25,540.24,541.38,420.41,538.71,143.33,151.08,135.05,143.94,0.49,0.34,535.66,17562.62,120.97,22.5,-7.61,-1.39
2014-02-24,606.04,607.61,538.70,546.32,142.84,150.60,134.70,143.45,0.50,0.35,543.27,17812.13,68.91,12.6,-59.50,-9.82
2014-02-23,606.47,639.91,599.70,605.82,142.26,150.03,134.20,142.95,0.57,0.40,602.77,19762.95,40.21,6.6,0.40,0.07
2014-02-22,574.24,614.48,558.58,605.42,141.69,149.42,133.62,142.38,0.58,0.41,602.37,19749.84,55.90,9.2,31.26,5.44
2014-02-21,556.88,582.96,530.47,574.16,141.15,148.84,133.09,141.80,0.54,0.38,571.11,18724.92,52.49,9.1,18.02,3.24
2014-02-20,623.09,627.73,556.14,556.14,140.63,148.30,132.60,141.26,0.51,0.36,553.09,18134.10,71.59,12.9,-66.89,-10.74
2014-02-19,625.97,631.77,618.70,623.03,140.03,147.71,132.07,140.75,0.61,0.44,619.98,20327.21,13.07,2.1,-3.57,-0.57
2014-02-18,627.16,645.76,612.54,626.60,139.42,147.10,131.46,140.14,0.60,0.43,623.55,20444.26,33.22,5.3,0.33,0.05
2014-02-17,614.23,656.95,607.31,626.27,138.82,146.48,130.86,139.54,0.61,0.44,623.22,20433.44,49.64,7.9,9.64,1.56
2014-02-16,651.30,665.10,584.17,616.63,138.22,145.84,130.27,138.93,0.60,0.43,613.58,20117.38,80.93,13.1,-34.29,-5.27
2014-02-15,660.90,661.84,632.84,650.92,137.58,145.19,129.70,138.33,0.64,0.46,647.87,21241.64,29.00,4.5,-11.07,-1.67
2014-02-14,601.17,691.72,541.04,661.99,136.92,144.54,129.07,137.69,0.66,0.48,658.94,21604.59,150.68,22.8,56.75,9.38
2014-02-13,651.08,657.99,601.91,605.24,136.34,143.86,128.55,137.03,0.59,0.43,602.19,19743.94,56.08,9.3,-46.48,-7.13
2014-02-12,672.38,672.90,643.04,651.72,135.69,143.21,127.96,136.44,0.65,0.48,648.67,21267.87,29.86,4.6,-20.45,-3.04
2014-02-11,683.50,712.46,636.66,672.17,135.02,142.55,127.31,135.79,0.67,0.50,669.12,21938.36,75.80,11.3,-8.86,-1.30
2014-02-10,681.32,703.71,550.50,681.03,134.33,141.83,126.67,135.12,0.69,0.51,677.98,22228.85,153.21,22.5,-1.87,-0.27
2014-02-09,671.46,712.27,655.25,682.90,133.64,141.12,126.13,134.43,0.69,0.52,679.85,22290.17,57.02,8.3,8.98,1.33
2014-02-08,699.57,721.82,661.87,673.92,132.96,140.40,125.46,133.74,0.69,0.52,670.87,21995.74,59.95,8.9,-38.48,-5.40
2014-02-07,783.20,783.20,654.35,712.40,132.24,139.66,124.79,133.05,0.73,0.55,709.35,23257.38,128.85,18.1,-69.15,-8.85
2014-02-06,815.59,819.81,770.59,781.55,131.42,138.85,124.12,132.32,0.82,0.62,778.50,25524.59,49.22,6.3,-30.36,-3.74
2014-02-05,829.96,837.32,811.91,811.91,130.55,137.99,123.30,131.50,0.86,0.66,808.86,26520.00,25.41,3.1,-16.05,-1.94
2014-02-04,823.77,840.17,820.94,827.96,129.66,137.10,122.42,130.64,0.89,0.69,824.91,27046.23,19.23,2.3,4.13,0.50
2014-02-03,824.08,826.48,807.22,823.83,128.78,136.20,121.53,129.75,0.88,0.68,820.78,26910.82,19.26,2.3,-1.54,-0.19
2014-02-02,832.90,844.72,820.67,825.37,127.90,135.33,120.66,128.87,0.89,0.70,822.32,26961.31,24.05,2.9,-7.21,-0.87
2014-02-01,828.61,853.52,827.11,832.58,127.00,134.42,119.77,127.98,0.90,0.71,829.53,27197.71,26.41,3.2,2.66,0.32
2014-01-31,818.43,831.87,812.60,829.92,126.10,133.51,118.87,127.08,0.90,0.71,826.87,27110.49,19.27,2.3,10.89,1.33
2014-01-30,826.02,830.50,799.06,819.03,125.22,132.61,117.98,126.18,0.88,0.70,815.98,26753.45,31.44,3.8,-6.97,-0.84
2014-01-29,809.96,836.87,809.85,826.00,124.32,131.72,117.11,125.30,0.90,0.72,822.95,26981.97,27.02,3.3,13.49,1.66
2014-01-28,774.02,832.50,766.98,812.51,123.45,130.82,116.22,124.40,0.88,0.71,809.46,26539.67,65.52,8.1,41.12,5.33
2014-01-27,884.60,893.00,757.11,771.39,122.61,129.92,115.39,123.52,0.83,0.68,768.34,25191.48,135.89,17.6,-113.89,-12.86
2014-01-26,853.68,897.02,844.86,885.28,121.63,128.94,114.57,122.69,0.98,0.81,882.23,28925.57,52.16,5.9,31.67,3.71
2014-01-25,796.24,861.45,792.96,853.61,120.69,127.95,113.63,121.71,0.95,0.79,850.56,27887.21,68.49,8.0,56.54,7.09
2014-01-24,822.43,822.43,783.58,797.07,119.82,127.01,112.75,120.76,0.87,0.73,794.02,26033.44,38.85,4.9,-24.97,-3.04
2014-01-23,845.46,851.57,819.32,822.04,118.92,126.11,111.89,119.89,0.90,0.76,818.99,26852.13,32.25,3.9,-23.55,-2.79
2014-01-22,867.21,870.15,837.36,845.59,117.98,125.18,110.98,118.99,0.94,0.80,842.54,27624.26,32.79,3.9,-18.32,-2.12
2014-01-21,869.65,881.20,855.93,863.91,117.01,124.21,110.04,118.05,0.97,0.83,860.86,28224.92,25.27,2.9,-6.29,-0.72
2014-01-20,871.39,886.39,853.87,870.20,116.04,123.23,109.07,117.08,0.97,0.84,867.15,28431.15,32.52,3.7,-0.76,-0.09
2014-01-19,839.66,870.96,825.53,870.96,115.06,122.25,108.11,116.11,0.98,0.85,867.91,28456.07,45.43,5.2,30.96,3.69
2014-01-18,816.07,841.49,816.07,840.00,114.12,121.27,107.18,115.13,0.94,0.82,836.95,27440.98,25.42,3.0,25.36,3.11
2014-01-17,834.49,842.91,797.63,814.64,113.21,120.34,106.26,114.19,0.91,0.80,811.59,26609.51,45.28,5.6,-20.99,-2.51
2014-01-16,860.29,866.16,835.63,835.63,112.27,119.40,105.36,113.28,0.95,0.85,832.58,27297.71,30.53,3.7,-25.27,-2.94
2014-01-15,833.12,872.81,830.86,860.90,111.30,118.43,104.41,112.33,0.97,0.87,857.85,28126.23,41.95,4.9,27.63,3.32
2014-01-14,843.17,855.69,825.66,833.27,110.36,117.44,103.46,111.36,0.94,0.85,830.22,27220.33,30.03,3.6,-7.93,-0.94
2014-01-13,860.19,861.29,806.05,841.20,109.40,116.48,102.52,110.42,0.96,0.88,838.15,27480.33,55.24,6.6,-22.02,-2.55
2014-01-12,919.60,928.52,851.17,863.22,108.42,115.51,101.60,109.46,0.99,0.91,860.17,28202.29,77.35,9.0,-50.73,-5.55
2014-01-11,867.32,921.48,861.72,913.95,107.36,114.44,100.62,108.47,1.05,0.98,910.90,29865.57,59.76,6.5,45.47,5.24
2014-01-10,846.69,871.19,822.60,868.48,106.36,113.38,99.62,107.42,1.00,0.94,865.43,28374.75,48.59,5.6,21.62,2.55
2014-01-09,841.47,864.36,804.14,846.86,105.39,112.39,98.67,106.42,0.97,0.92,843.81,27665.90,60.22,7.1,4.14,0.49
2014-01-08,795.99,870.68,776.18,842.72,104.42,111.40,97.74,105.45,0.97,0.93,839.67,27530.16,94.50,11.2,40.72,5.08
2014-01-07,946.49,965.74,802.00,802.00,103.51,110.40,96.85,104.48,0.92,0.89,798.95,26195.08,163.74,20.4,-151.29,-15.87
2014-01-06,936.05,1017.12,905.71,953.29,102.40,109.28,95.92,103.56,1.12,1.09,950.24,31155.41,111.41,11.7,19.76,2.12
2014-01-05,858.55,952.40,854.52,933.53,101.30,108.08,94.85,102.44,1.10,1.09,930.48,30507.54,97.88,10.5,74.02,8.61
2014-01-04,823.27,859.51,801.67,859.51,100.30,106.96,93.85,101.34,1.00,1.00,856.46,28080.66,57.84,6.7,40.79,4.98
2014-01-03,802.85,834.15,789.12,818.72,99.34,105.97,92.91,100.34,0.96,0.97,815.67,26743.28,45.03,5.5,16.33,2.04
2014-01-02,773.44,820.31,767.21,802.39,98.41,105.00,91.99,99.38,0.93,0.94,799.34,26207.87,53.10,6.6,30.99,4.02
2014-01-01,754.97,775.35,754.97,771.40,97.52,104.05,91.10,98.45,0.89,0.91,768.35,25191.80,20.38,2.6,17.39,2.31
2013-12-31,760.32,760.58,738.17,754.01,96.64,103.16,90.21,97.56,0.87,0.90,750.96,24621.64,22.41,3.0,-2.12,-0.28
2013-12-30,741.35,766.60,740.24,756.13,95.76,102.29,89.35,96.69,0.88,0.92,753.08,24691.15,26.36,3.5,11.08,1.49
2013-12-29,728.05,748.61,714.44,745.05,94.90,101.40,88.49,95.81,0.87,0.92,742.00,24327.87,34.17,4.6,17.22,2.37
2013-12-28,737.98,747.06,705.35,727.83,94.06,100.54,87.65,94.94,0.84,0.89,724.78,23763.28,41.71,5.7,-7.24,-0.98
2013-12-27,763.28,777.51,713.60,735.07,93.20,99.68,86.83,94.10,0.86,0.92,732.02,24000.66,63.91,8.7,-26.91,-3.53
2013-12-26,683.94,777.75,683.94,761.98,92.30,98.77,85.99,93.24,0.90,0.97,758.93,24882.95,93.81,12.3,79.77,11.69
2013-12-25,666.31,682.70,649.48,682.21,91.51,97.86,85.19,92.34,0.79,0.86,679.16,22267.54,33.22,4.9,16.63,2.50
2013-12-24,672.36,684.39,645.71,665.58,90.74,97.08,84.43,91.55,0.77,0.85,662.53,21722.30,38.68,5.8,-7.83,-1.16
2013-12-23,613.06,680.91,611.04,673.41,89.96,96.29,83.68,90.78,0.78,0.87,670.36,21979.02,69.87,10.4,56.23,9.11
2013-12-22,601.78,666.74,585.64,617.18,89.26,95.50,82.97,90.00,0.71,0.80,614.13,20135.41,81.10,13.1,11.52,1.90
2013-12-21,619.90,654.27,579.17,605.66,88.57,94.74,82.29,89.29,0.70,0.79,602.61,19757.71,75.10,12.4,-19.66,-3.14
2013-12-20,694.22,729.16,595.33,625.32,87.85,93.98,81.62,88.59,0.72,0.82,622.27,20402.29,133.83,21.4,-66.64,-9.63
2013-12-19,519.06,707.23,502.89,691.96,87.03,93.12,80.93,87.87,0.82,0.94,688.91,22587.21,204.34,29.5,169.26,32.38
2013-12-18,678.20,679.32,420.51,522.70,86.45,92.29,80.36,87.05,0.59,0.68,519.65,17037.71,258.81,49.5,-159.42,-23.37
